2021-06-26 22:06:778 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:527 INFO  ComputerPage :36 - Verify on Desktops Text : [[ChromeDriver: chrome on WINDOWS (3b00bab2b5e77f1abf687a72737c0604)] -> xpath: //h1[contains(text(),'Desktops')]]
2021-06-30 17:06:478 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:856 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (2f283c8cae36e53c0c425a024eb4985f)] -> link text: Computers]
2021-06-30 17:06:235 INFO  ComputerPage :41 - Clicking on Notebooks link : [[ChromeDriver: chrome on WINDOWS (2f283c8cae36e53c0c425a024eb4985f)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[2]/a]
2021-06-30 17:06:263 INFO  ComputerPage :44 - Verify on Notebooks Text : [[ChromeDriver: chrome on WINDOWS (2f283c8cae36e53c0c425a024eb4985f)] -> xpath: //h1[contains(text(),'Notebooks')]]
2021-06-30 17:06:235 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:637 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (164491b5b81b84e7da4ed2590eaf5089)] -> link text: Computers]
2021-06-30 17:06:955 INFO  ComputerPage :49 - Clicking on Software link : [[ChromeDriver: chrome on WINDOWS (164491b5b81b84e7da4ed2590eaf5089)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[3]/a]
2021-06-30 17:06:987 INFO  ComputerPage :52 - Verify on Software Text : [[ChromeDriver: chrome on WINDOWS (164491b5b81b84e7da4ed2590eaf5089)] -> xpath: //h1[contains(text(),'Software')]]
2021-06-30 17:06:941 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:381 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (24f87d50405fec59b4e13ddc6898f7fd)] -> link text: Log in]
2021-06-30 17:06:410 INFO  LoginPage :59 - Getting text from : [[ChromeDriver: chrome on WINDOWS (24f87d50405fec59b4e13ddc6898f7fd)] -> xpath: //div[@class='page-title']//h1]
2021-06-30 17:06:427 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:827 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (682c34ce57fcdccc4913c17cf7db57fb)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:985 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (682c34ce57fcdccc4913c17cf7db57fb)] -> id: FirstName]
2021-06-30 17:06:139 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (682c34ce57fcdccc4913c17cf7db57fb)] -> id: LastName]
2021-06-30 17:06:286 INFO  LoginPage :45 - Entering email address : vrajeshpatel123@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (682c34ce57fcdccc4913c17cf7db57fb)] -> id: Email]
2021-06-30 17:06:407 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (682c34ce57fcdccc4913c17cf7db57fb)] -> id: Password]
2021-06-30 17:06:481 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (682c34ce57fcdccc4913c17cf7db57fb)] -> id: ConfirmPassword]
2021-06-30 17:06:501 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (682c34ce57fcdccc4913c17cf7db57fb)] -> xpath: //button[@id='register-button']]
2021-06-30 17:06:779 INFO  LoginPage :71 - Clicking On Logout Button : Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2021-06-30 17:06:933 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:757 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (6421b4e2e57a0a3abf03844a0e26f283)] -> link text: Log in]
2021-06-30 17:06:835 INFO  LoginPage :45 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (6421b4e2e57a0a3abf03844a0e26f283)] -> id: Email]
2021-06-30 17:06:928 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (6421b4e2e57a0a3abf03844a0e26f283)] -> id: Password]
2021-06-30 17:06:950 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (6421b4e2e57a0a3abf03844a0e26f283)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 17:06:81 INFO  LoginPage :65 - Verify Error Message: Proxy element for: DefaultElementLocator 'By.cssSelector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)'
2021-06-30 17:06:267 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:967 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f64c535228b4c919387e2ad197fd97f0)] -> link text: Log in]
2021-06-30 17:06:84 INFO  LoginPage :45 - Entering email address : xyz@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (f64c535228b4c919387e2ad197fd97f0)] -> id: Email]
2021-06-30 17:06:198 INFO  LoginPage :50 - Entering password : abc123 to password field : [[ChromeDriver: chrome on WINDOWS (f64c535228b4c919387e2ad197fd97f0)] -> id: Password]
2021-06-30 17:06:231 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (f64c535228b4c919387e2ad197fd97f0)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 17:06:436 INFO  LoginPage :65 - Verify Error Message: Proxy element for: DefaultElementLocator 'By.cssSelector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)'
2021-06-30 17:06:542 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:205 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (4d5cf07bcf92c1e3035ab156e2664dbe)] -> link text: Log in]
2021-06-30 17:06:300 INFO  LoginPage :45 - Entering email address : amdnff@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (4d5cf07bcf92c1e3035ab156e2664dbe)] -> id: Email]
2021-06-30 17:06:424 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (4d5cf07bcf92c1e3035ab156e2664dbe)] -> id: Password]
2021-06-30 17:06:443 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (4d5cf07bcf92c1e3035ab156e2664dbe)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 17:06:613 INFO  LoginPage :65 - Verify Error Message: Proxy element for: DefaultElementLocator 'By.cssSelector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)'
2021-06-30 17:06:875 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:837 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (b6985a8e591ed413b4f066db59605cb0)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:865 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (b6985a8e591ed413b4f066db59605cb0)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 17:06:797 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:870 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (0de88d9a3e2dca9dcac9bad424b6043c)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:33 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (0de88d9a3e2dca9dcac9bad424b6043c)] -> id: LastName]
2021-06-30 17:06:192 INFO  LoginPage :45 - Entering email address : vrajeshpatel13583@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (0de88d9a3e2dca9dcac9bad424b6043c)] -> id: Email]
2021-06-30 17:06:309 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (0de88d9a3e2dca9dcac9bad424b6043c)] -> id: Password]
2021-06-30 17:06:410 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (0de88d9a3e2dca9dcac9bad424b6043c)] -> id: ConfirmPassword]
2021-06-30 17:06:426 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (0de88d9a3e2dca9dcac9bad424b6043c)] -> xpath: //button[@id='register-button']]
2021-06-30 17:06:537 INFO  RegisterPage :51 - Verify First Name Text : [[ChromeDriver: chrome on WINDOWS (0de88d9a3e2dca9dcac9bad424b6043c)] -> xpath: //span[@id='FirstName-error']]
2021-06-30 17:06:505 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:994 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (5c5883150fede0a47ea7c56b56d6f3bf)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:153 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (5c5883150fede0a47ea7c56b56d6f3bf)] -> id: FirstName]
2021-06-30 17:06:297 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (5c5883150fede0a47ea7c56b56d6f3bf)] -> id: LastName]
2021-06-30 17:06:494 INFO  LoginPage :45 - Entering email address : vrajeshpatel@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (5c5883150fede0a47ea7c56b56d6f3bf)] -> id: Email]
2021-06-30 17:06:680 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (5c5883150fede0a47ea7c56b56d6f3bf)] -> id: Password]
2021-06-30 17:06:848 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (5c5883150fede0a47ea7c56b56d6f3bf)] -> id: ConfirmPassword]
2021-06-30 17:06:886 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (5c5883150fede0a47ea7c56b56d6f3bf)] -> xpath: //button[@id='register-button']]
2021-06-30 17:06:427 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (5c5883150fede0a47ea7c56b56d6f3bf)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 17:06:471 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:416 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (56aea0c0f4a75b3f05a3921136ec9853)] -> link text: Computers]
2021-06-30 17:06:745 INFO  ComputerPage :33 - Clicking on Desktops link : [[ChromeDriver: chrome on WINDOWS (56aea0c0f4a75b3f05a3921136ec9853)] -> link text: Desktops]
2021-06-30 17:06:797 INFO  ComputerPage :36 - Verify on Desktops Text : [[ChromeDriver: chrome on WINDOWS (56aea0c0f4a75b3f05a3921136ec9853)] -> xpath: //h1[contains(text(),'Desktops')]]
2021-06-30 17:06:944 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:11 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (d783792af46167fbb7934a822c69da99)] -> link text: Computers]
2021-06-30 17:06:416 INFO  ComputerPage :41 - Clicking on Notebooks link : [[ChromeDriver: chrome on WINDOWS (d783792af46167fbb7934a822c69da99)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[2]/a]
2021-06-30 17:06:450 INFO  ComputerPage :44 - Verify on Notebooks Text : [[ChromeDriver: chrome on WINDOWS (d783792af46167fbb7934a822c69da99)] -> xpath: //h1[contains(text(),'Notebooks')]]
2021-06-30 17:06:505 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:61 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (5a7ca59e3679938690300515336ec7cb)] -> link text: Computers]
2021-06-30 17:06:757 INFO  ComputerPage :49 - Clicking on Software link : [[ChromeDriver: chrome on WINDOWS (5a7ca59e3679938690300515336ec7cb)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[3]/a]
2021-06-30 17:06:788 INFO  ComputerPage :52 - Verify on Software Text : [[ChromeDriver: chrome on WINDOWS (5a7ca59e3679938690300515336ec7cb)] -> xpath: //h1[contains(text(),'Software')]]
2021-06-30 17:06:873 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:348 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (87ffcc9a597687ea4748e6c5e66f8cba)] -> link text: Log in]
2021-06-30 17:06:385 INFO  LoginPage :59 - Getting text from : [[ChromeDriver: chrome on WINDOWS (87ffcc9a597687ea4748e6c5e66f8cba)] -> xpath: //div[@class='page-title']//h1]
2021-06-30 17:06:445 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:895 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (3ce9a65b0bc1d35387889be3f2f63eb0)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:47 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (3ce9a65b0bc1d35387889be3f2f63eb0)] -> id: FirstName]
2021-06-30 17:06:161 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (3ce9a65b0bc1d35387889be3f2f63eb0)] -> id: LastName]
2021-06-30 17:06:302 INFO  LoginPage :45 - Entering email address : vrajeshpatel1234@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (3ce9a65b0bc1d35387889be3f2f63eb0)] -> id: Email]
2021-06-30 17:06:426 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (3ce9a65b0bc1d35387889be3f2f63eb0)] -> id: Password]
2021-06-30 17:06:515 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (3ce9a65b0bc1d35387889be3f2f63eb0)] -> id: ConfirmPassword]
2021-06-30 17:06:533 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (3ce9a65b0bc1d35387889be3f2f63eb0)] -> xpath: //button[@id='register-button']]
2021-06-30 17:06:573 INFO  LoginPage :71 - Clicking On Logout Button : [[ChromeDriver: chrome on WINDOWS (3ce9a65b0bc1d35387889be3f2f63eb0)] -> xpath: //a[contains(text(),'Log out')]]
2021-06-30 17:06:50 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (3ce9a65b0bc1d35387889be3f2f63eb0)] -> link text: Log in]
2021-06-30 17:06:602 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:307 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (086d77714c5cab24dd5d5469f205599a)] -> link text: Log in]
2021-06-30 17:06:390 INFO  LoginPage :45 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (086d77714c5cab24dd5d5469f205599a)] -> id: Email]
2021-06-30 17:06:483 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (086d77714c5cab24dd5d5469f205599a)] -> id: Password]
2021-06-30 17:06:502 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (086d77714c5cab24dd5d5469f205599a)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 17:06:594 INFO  LoginPage :65 - Verify Error Message: Proxy element for: DefaultElementLocator 'By.cssSelector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)'
2021-06-30 17:06:781 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:92 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (5a21f60dcb08da2df05f10338685f4ce)] -> link text: Log in]
2021-06-30 17:06:179 INFO  LoginPage :45 - Entering email address : xyz@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (5a21f60dcb08da2df05f10338685f4ce)] -> id: Email]
2021-06-30 17:06:273 INFO  LoginPage :50 - Entering password : abc123 to password field : [[ChromeDriver: chrome on WINDOWS (5a21f60dcb08da2df05f10338685f4ce)] -> id: Password]
2021-06-30 17:06:310 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (5a21f60dcb08da2df05f10338685f4ce)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 17:06:418 INFO  LoginPage :65 - Verify Error Message: Proxy element for: DefaultElementLocator 'By.cssSelector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)'
2021-06-30 17:06:527 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:142 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (58021efbdff23e20e08a718eba7c233f)] -> link text: Log in]
2021-06-30 17:06:226 INFO  LoginPage :45 - Entering email address : amdnff@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (58021efbdff23e20e08a718eba7c233f)] -> id: Email]
2021-06-30 17:06:409 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (58021efbdff23e20e08a718eba7c233f)] -> id: Password]
2021-06-30 17:06:433 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (58021efbdff23e20e08a718eba7c233f)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 17:06:545 INFO  LoginPage :65 - Verify Error Message: Proxy element for: DefaultElementLocator 'By.cssSelector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)'
2021-06-30 17:06:716 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:351 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (accf122c0b78c055f60b43e0cb6a06a5)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:389 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (accf122c0b78c055f60b43e0cb6a06a5)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 17:06:270 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:791 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (af5f5adb7560b2ccf1da10c512fd65dc)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:922 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (af5f5adb7560b2ccf1da10c512fd65dc)] -> id: LastName]
2021-06-30 17:06:85 INFO  LoginPage :45 - Entering email address : vrajeshpatel13583@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (af5f5adb7560b2ccf1da10c512fd65dc)] -> id: Email]
2021-06-30 17:06:194 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (af5f5adb7560b2ccf1da10c512fd65dc)] -> id: Password]
2021-06-30 17:06:305 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (af5f5adb7560b2ccf1da10c512fd65dc)] -> id: ConfirmPassword]
2021-06-30 17:06:336 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (af5f5adb7560b2ccf1da10c512fd65dc)] -> xpath: //button[@id='register-button']]
2021-06-30 17:06:449 INFO  RegisterPage :51 - Verify First Name Text : [[ChromeDriver: chrome on WINDOWS (af5f5adb7560b2ccf1da10c512fd65dc)] -> xpath: //span[@id='FirstName-error']]
2021-06-30 17:06:412 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:55 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (dab039823c9c6a8c51a9e1d88188e5b9)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:212 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (dab039823c9c6a8c51a9e1d88188e5b9)] -> id: FirstName]
2021-06-30 17:06:344 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (dab039823c9c6a8c51a9e1d88188e5b9)] -> id: LastName]
2021-06-30 17:06:487 INFO  LoginPage :45 - Entering email address : vrajeshpatel@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (dab039823c9c6a8c51a9e1d88188e5b9)] -> id: Email]
2021-06-30 17:06:589 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (dab039823c9c6a8c51a9e1d88188e5b9)] -> id: Password]
2021-06-30 17:06:690 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (dab039823c9c6a8c51a9e1d88188e5b9)] -> id: ConfirmPassword]
2021-06-30 17:06:708 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (dab039823c9c6a8c51a9e1d88188e5b9)] -> xpath: //button[@id='register-button']]
2021-06-30 17:06:875 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (dab039823c9c6a8c51a9e1d88188e5b9)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 17:06:77 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:244 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (e52931cc19a68bf0b0873a38443449ad)] -> link text: Computers]
2021-06-30 17:06:157 INFO  ComputerPage :33 - Clicking on Desktops link : [[ChromeDriver: chrome on WINDOWS (e52931cc19a68bf0b0873a38443449ad)] -> link text: Desktops]
2021-06-30 17:06:197 INFO  ComputerPage :36 - Verify on Desktops Text : [[ChromeDriver: chrome on WINDOWS (e52931cc19a68bf0b0873a38443449ad)] -> xpath: //h1[contains(text(),'Desktops')]]
2021-06-30 17:06:151 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:628 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (4144aa827ec917673e2359e3e8e2a30b)] -> link text: Computers]
2021-06-30 17:06:13 INFO  ComputerPage :41 - Clicking on Notebooks link : [[ChromeDriver: chrome on WINDOWS (4144aa827ec917673e2359e3e8e2a30b)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[2]/a]
2021-06-30 17:06:46 INFO  ComputerPage :44 - Verify on Notebooks Text : [[ChromeDriver: chrome on WINDOWS (4144aa827ec917673e2359e3e8e2a30b)] -> xpath: //h1[contains(text(),'Notebooks')]]
2021-06-30 17:06:994 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:436 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (81b25dae3486866f7dc6a4b128106cbe)] -> link text: Computers]
2021-06-30 17:06:661 INFO  ComputerPage :49 - Clicking on Software link : [[ChromeDriver: chrome on WINDOWS (81b25dae3486866f7dc6a4b128106cbe)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[3]/a]
2021-06-30 17:06:682 INFO  ComputerPage :52 - Verify on Software Text : [[ChromeDriver: chrome on WINDOWS (81b25dae3486866f7dc6a4b128106cbe)] -> xpath: //h1[contains(text(),'Software')]]
2021-06-30 17:06:729 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:502 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (37f8589ecbc92c47a8f0c841c6c9e967)] -> link text: Log in]
2021-06-30 17:06:552 INFO  LoginPage :59 - Getting text from : [[ChromeDriver: chrome on WINDOWS (37f8589ecbc92c47a8f0c841c6c9e967)] -> xpath: //div[@class='page-title']//h1]
2021-06-30 17:06:533 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:14 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (9b8ff4b83728c580e87044f53bd94cb0)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:159 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (9b8ff4b83728c580e87044f53bd94cb0)] -> id: FirstName]
2021-06-30 17:06:285 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (9b8ff4b83728c580e87044f53bd94cb0)] -> id: LastName]
2021-06-30 17:06:447 INFO  LoginPage :45 - Entering email address : vrajeshpatel1234@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (9b8ff4b83728c580e87044f53bd94cb0)] -> id: Email]
2021-06-30 17:06:562 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (9b8ff4b83728c580e87044f53bd94cb0)] -> id: Password]
2021-06-30 17:06:676 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (9b8ff4b83728c580e87044f53bd94cb0)] -> id: ConfirmPassword]
2021-06-30 17:06:721 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (9b8ff4b83728c580e87044f53bd94cb0)] -> xpath: //button[@id='register-button']]
2021-06-30 17:06:239 INFO  LoginPage :71 - Clicking On Logout Button : Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2021-06-30 17:06:434 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:88 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (4b237be5ac3f8c1b028ecbfcb3a80037)] -> link text: Log in]
2021-06-30 17:06:234 INFO  LoginPage :45 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (4b237be5ac3f8c1b028ecbfcb3a80037)] -> id: Email]
2021-06-30 17:06:349 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (4b237be5ac3f8c1b028ecbfcb3a80037)] -> id: Password]
2021-06-30 17:06:379 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (4b237be5ac3f8c1b028ecbfcb3a80037)] -> xpath: //button[contains(text(),'Log in')]]
